child,parent,exchange_id,n_total_fnn,n_measured_fnn,n_class_2or3,p_class_2or3,section_speed_threshold_average,log_p_value,cni_present,n_unique_cni,cni_ids,cni_re_report_counts,cni_toms_initiation_ts,truck_roll_count_3m,truck_roll_count_6m,truck_roll_count_12m,truck_roll_count_24m,nbn_rfs_3m_count,nbn_rfs_6m_count,nbn_rfs_12m_count,nbn_rfs_24m_count,nbn_rfs_more_than_24m_count,nbn_rfs_already_passed_count,ccp_flag
Cable:16138729,Cable:16138727;16138728,PEIN,38,23,8,0.3114943,0.9830513,-0.4971984,0,0,[],[],[],2,6,8,12,19,0,0,0,0,0,b
Cable:16138730,Cable:16138729,PEIN,37,22,7,0.3114943,1.0092342,-0.3674531,0,0,[],[],[],2,6,8,12,18,0,0,0,0,0,b
Cable:16138731,Cable:16138706,PEIN,4,3,0,0.3114943,1.1668195,-0.1105381,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138732,Cable:16138731,PEIN,3,2,0,0.3114943,1.1436802,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138733,Cable:16138697,PEIN,7,7,1,0.3114943,1.1443768,-0.1153527,0,0,[],[],[],0,1,2,2,5,0,0,0,1,0,b
Cable:16138734,Cable:16138733,PEIN,6,6,1,0.3114943,1.14009,-0.1583979,0,0,[],[],[],0,1,2,2,5,0,0,0,1,0,b
Cable:16138735,Cable:16138734,PEIN,4,4,0,0.3114943,1.1745772,-0.0729978,0,0,[],[],[],0,1,2,2,3,0,0,0,1,0,b
Cable:16138736,Cable:16138735,PEIN,3,3,0,0.3114943,1.1784408,-0.1105381,0,0,[],[],[],0,1,1,1,2,0,0,0,1,0,b
Cable:16138738,Cable:16138698;16138737,PEIN,6,3,1,0.3114943,1.0736479,-0.4334155,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16138739,Cable:16138699,PEIN,4,2,0,0.3114943,1.2171379,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138740,Cable:16138739,PEIN,3,2,0,0.3114943,1.2171379,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138741,Cable:16138740,PEIN,2,1,0,0.3114943,1.1701621,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138743,Cable:16138618;16138742,PEIN,4,4,1,0.3114943,1.1569927,-0.305134,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138744;16138745;16139569,Cable:16138700,PEIN,1,1,0,0.3114943,1.3826416,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138747,Cable:16138585,PEIN,38,23,9,0.3114943,0.9495588,-0.7338111,0,0,[],[],[],0,2,3,5,21,0,0,0,0,0,b
Cable:16138748,Cable:16138747,PEIN,37,22,9,0.3114943,0.9362089,-0.8333374,0,0,[],[],[],0,2,3,5,20,0,0,0,0,0,b
Cable:16138749,Cable:16138748,PEIN,36,22,9,0.3114943,0.9362089,-0.8333374,0,0,[],[],[],0,2,3,5,19,0,0,0,0,0,b
Cable:16138750,Cable:16138749,PEIN,35,22,9,0.3114943,0.9362089,-0.8333374,0,0,[],[],[],0,2,3,5,18,0,0,0,0,0,b
Cable:16138751,Cable:16138753,PEIN,25,14,5,0.3114943,0.9993382,-0.5045643,0,0,[],[],[],2,5,7,10,13,0,0,0,0,0,b
Cable:16138752,Cable:16138721,PEIN,27,15,5,0.3114943,1.0163329,-0.4218351,0,0,[],[],[],2,5,7,10,14,0,0,0,0,0,b
Cable:16138753,Cable:16138752,PEIN,26,14,5,0.3114943,0.9993382,-0.5045643,0,0,[],[],[],2,5,7,10,13,0,0,0,0,0,b
Cable:16138754,Cable:16138716,PEIN,5,3,1,0.3114943,1.0505966,-0.4334155,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16138755,Cable:16138754,PEIN,3,2,1,0.3114943,0.9977574,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138756,Cable:16138573,PEIN,1,1,1,0.3114943,0.2282861,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138757;16138962,Cable:16138714,PEIN,6,4,1,0.3114943,1.0449175,-0.305134,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16138759;16138760;16138762,Cable:16138413;23348939,PEIN,35,22,9,0.3114943,0.9634434,-0.8333374,0,0,[],[],[],0,2,2,3,24,0,0,0,0,0,b
Cable:16138761,Cable:16138759;16138760;16138762,PEIN,4,2,1,0.3114943,1.0837379,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138765;16140029,Cable:16138759;16138760;16138762,PEIN,1,1,0,0.3114943,1.2646111,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138766,Cable:16138761,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138769,Cable:16138761,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138770;16140030,Cable:16138761,PEIN,1,1,0,0.3114943,1.4703117,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138772;16140102,Cable:16138759;16138760;16138762,PEIN,1,1,0,0.3114943,1.067436,-0.2790474,0,0,[],[],[],0,1,1,1,1,0,0,0,0,0,b
Cable:16138773;16140098,Cable:16138774,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138774,Cable:16138759;16138760;16138762,PEIN,27,16,7,0.3114943,0.9235896,-0.901148,0,0,[],[],[],0,1,1,2,19,0,0,0,0,0,b
Cable:16138775;16138939,Cable:16138774,PEIN,26,16,7,0.3114943,0.9235896,-0.901148,0,0,[],[],[],0,1,1,2,19,0,0,0,0,0,b
Cable:16138776;16138777;16138778,Cable:16137110;16138397;16138936;16138937,PEIN,2,2,0,0.3114943,1.3540832,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138780,Cable:16138815;16138855,PEIN,13,7,3,0.3114943,0.9312439,-0.6666109,0,0,[],[],[],0,1,1,2,8,0,0,0,0,0,b
Cable:16138781;16139213,Cable:16138782,PEIN,1,1,0,0.3114943,1.2254466,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138782,Cable:16138780,PEIN,10,6,2,0.3114943,0.9875423,-0.4212047,0,0,[],[],[],0,1,1,2,7,0,0,0,0,0,b
Cable:16138783;16139261,Cable:16138784,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138784,Cable:16138782,PEIN,9,5,2,0.3114943,0.9399614,-0.5571124,0,0,[],[],[],0,1,1,2,6,0,0,0,0,0,b
Cable:16138786,Cable:16138784,PEIN,7,5,2,0.3114943,0.9399614,-0.5571124,0,0,[],[],[],0,1,1,2,5,0,0,0,0,0,b
Cable:16138787,Cable:16138786,PEIN,6,5,2,0.3114943,0.9399614,-0.5571124,0,0,[],[],[],0,1,1,2,5,0,0,0,0,0,b
Cable:16138790,Cable:16138787,PEIN,1,1,0,0.3114943,1.1241575,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16138791,Cable:16138787,PEIN,1,1,1,0.3114943,0.7684105,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138792;16138862;16138913;16138914,Pillar:P9,PEIN,46,34,14,0.3114943,1.0323637,-1.0144864,0,0,[],[],[],1,3,7,10,29,0,0,0,0,0,b
Cable:16138793;16138809;16138821;16138822;16138823;16138921;16138922,Cable:16138920,PEIN,27,20,10,0.3114943,0.9830268,-1.4599121,0,0,[],[],[],1,3,6,9,18,0,0,0,0,0,b
Cable:16138794;16138906;16138948;16139245,Pillar:P9,PEIN,1,1,0,0.3114943,1.3349435,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138795;16139232,Cable:16138858,PEIN,1,1,1,0.3114943,0.2282861,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138796,Cable:16138912,PEIN,5,4,1,0.3114943,1.120014,-0.305134,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:16138797;16138919,Cable:16138792;16138862;16138913;16138914,PEIN,30,22,10,0.3114943,1.005301,-1.155462,0,0,[],[],[],1,3,6,9,19,0,0,0,0,0,b
Cable:16138798,Cable:16138792;16138862;16138913;16138914,PEIN,15,11,3,0.3114943,1.1116726,-0.2655355,0,0,[],[],[],0,0,1,1,9,0,0,0,0,0,b
Cable:16138799,Cable:16138798,PEIN,12,8,2,0.3114943,1.1365138,-0.2460473,0,0,[],[],[],0,0,1,1,6,0,0,0,0,0,b
Cable:16138800;16139263,Cable:16138798,PEIN,1,1,1,0.3114943,0.5882171,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138805;16140137,Cable:16138917;16138918,PEIN,1,1,1,0.3114943,0.7850895,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138806,Cable:16138917;16138918,PEIN,1,1,0,0.3114943,1.4389315,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138812;16140080,Cable:16138920,PEIN,1,1,0,0.3114943,1.2949045,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138813;16140079,Cable:16138920,PEIN,1,1,0,0.3114943,1.1449828,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138814;16138960;16139222,Cable:16138854;38398454,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138815;16138855,Cable:16138854;38398454,PEIN,16,9,5,0.3114943,0.8221984,-1.2491758,0,0,[],[],[],0,1,1,2,9,0,0,0,0,0,b
Cable:16138816;16138853;16139224,Cable:16138854;38398454,PEIN,1,1,1,0.3114943,0.316219,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138817,Cable:16138940,PEIN,2,2,1,0.3114943,1.0550139,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138818;16138819;16140129,Cable:16138817,PEIN,1,1,0,0.3114943,1.2787464,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138825;16140081,Cable:16138826,PEIN,1,1,0,0.3114943,1.3215544,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138826,Cable:16138793;16138809;16138821;16138822;16138823;16138921;16138922,PEIN,5,5,3,0.3114943,0.8856358,-1.0970659,0,0,[],[],[],0,0,1,1,4,0,0,0,0,0,b
Cable:16138827,Cable:16138826,PEIN,3,3,2,0.3114943,0.7416768,-1.0331461,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:16138828;16140090,Cable:36328534,PEIN,1,1,1,0.3114943,0.6159183,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138831;16140092,Cable:36328534,PEIN,1,1,1,0.3114943,0.2819751,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138833;16140094,Cable:38380246,PEIN,1,1,0,0.3114943,1.1536643,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138834;16140104,Cable:38380246,PEIN,1,1,0,0.3114943,1.2661988,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138836;16140045,Cable:16138925;16138926,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,2,2,2,0,0,0,0,0,0,b
Cable:16138837;16139272,Cable:16138925;16138926,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138838;16139271,Cable:16138925;16138926,PEIN,1,1,1,0.3114943,0.9941989,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138839,Cable:38380246,PEIN,5,4,2,0.3114943,0.9798189,-0.7480802,0,0,[],[],[],0,0,0,1,2,0,0,0,0,0,b
Cable:16138840;16139270,Cable:16138841,PEIN,1,1,0,0.3114943,1.0711094,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16138841,Cable:16138839,PEIN,3,3,2,0.3114943,0.7373339,-1.0331461,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16138842;16139269,Cable:16138843,PEIN,1,1,1,0.3114943,0.8429816,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138843,Cable:16138841,PEIN,2,2,2,0.3114943,0.5537575,-1.5196499,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138844;16138845;16139268,Cable:16138843,PEIN,1,1,1,0.3114943,0.2002613,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138846;16138929;16138930,Cable:38380246,PEIN,3,2,0,0.3114943,1.6971891,-0.1715846,0,0,[],[],[],0,0,2,2,3,0,0,0,0,0,b
Cable:16138849;16138850;29245532,Cable:16137113,PEIN,2,2,1,0.3114943,1.2147965,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138851;26358066,Cable:16138413;23348939,PEIN,2,1,0,0.3114943,1.1819126,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138852;16140099,Cable:16138761,PEIN,1,1,1,0.3114943,0.697164,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138854;38398454,Cable:16138940,PEIN,21,13,6,0.3114943,0.8613165,-0.9553865,0,0,[],[],[],0,1,1,2,14,0,0,0,0,0,b
Cable:16138856,Cable:16138857,PEIN,1,1,0,0.3114943,1.1922266,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138857,Pillar:P9,PEIN,21,16,6,0.3114943,1.0500677,-0.588338,0,0,[],[],[],1,1,2,4,13,0,0,0,0,0,b
Cable:16138858,Cable:16138857,PEIN,20,15,6,0.3114943,1.0405905,-0.6914767,0,0,[],[],[],1,1,2,4,12,0,0,0,0,0,b
Cable:16138863,Cable:16138799,PEIN,1,1,0,0.3114943,1.2331394,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138864;16140059,Cable:16138865,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138865,Cable:16138350;16138876;16138877,PEIN,15,9,4,0.3114943,1.0055092,-0.7678214,0,0,[],[],[],1,2,4,35,12,0,0,0,0,0,b
Cable:16138867,Cable:16138883,PEIN,2,1,0,0.3114943,1.1957006,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138869;16138870,Cable:16138353,PEIN,5,2,0,0.3114943,1.0347954,-0.1715846,0,0,[],[],[],0,1,1,1,3,0,0,0,0,0,b
Cable:16138871;16139242,Pillar:P9,PEIN,1,1,0,0.3114943,1.2540593,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138874;16138875,Cable:16138370,PEIN,24,13,8,0.3114943,0.8410959,-1.9648499,0,0,[],[],[],2,2,3,6,11,0,0,0,0,0,b
Cable:16138878;16138879,Cable:16138335,PEIN,3,1,1,0.3114943,0.4606752,-1.0130999,0,0,[],[],[],0,1,1,1,3,0,0,0,0,0,b
Cable:16138881,Cable:16138878;16138879,PEIN,2,1,1,0.3114943,0.4606752,-1.0130999,0,0,[],[],[],0,1,1,1,2,0,0,0,0,0,b
Cable:16138882,Pillar:P9,PEIN,14,8,2,0.3114943,0.9801284,-0.2460473,0,0,[],[],[],0,2,2,2,5,0,0,0,0,0,b
Cable:16138883,Cable:16138882,PEIN,13,7,1,0.3114943,1.1036663,-0.1153527,0,0,[],[],[],0,2,2,2,5,0,0,0,0,0,b
Cable:16138887;16138888;38567685;38567686,Cable:16136877;28136272;36767587;36767588,PEIN,2,2,1,0.3114943,0.807267,-0.6370686,0,0,[],[],[],1,1,4,6,0,0,0,0,1,0,b
Cable:16138889;16138890;16138891;37843219,Cable:16138887;16138888;38567685;38567686,PEIN,1,1,1,0.3114943,0.2382657,-1.0130999,0,0,[],[],[],0,0,2,2,0,0,0,0,0,0,b
Cable:16138893,Cable:16137019,PEIN,1,1,0,0.3114943,1.0813375,-0.2790474,0,0,[],[],[],0,1,3,3,1,0,0,0,0,0,b
Cable:16138894;16139507,Cable:16138998,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138895;16139871,Cable:16137383,PEIN,1,1,0,0.3114943,0.9879162,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138900,Cable:16137788;16138898;16138899;37904015,PEIN,4,1,0,0.3114943,0.992993,-0.2790474,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138901;16138902,Cable:16138900,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138907,Cable:16138384,PEIN,14,8,5,0.3114943,0.831393,-1.5160331,1,1,[8592620],[1],[2015-10-08 11:26:44],2,2,2,5,8,0,0,0,0,0,b
Cable:16138908,Cable:16138907,PEIN,12,7,4,0.3114943,0.8637906,-1.1714676,0,0,[],[],[],1,1,1,4,7,0,0,0,0,0,b
Cable:16138910,Cable:16138858,PEIN,17,13,5,0.3114943,1.0820067,-0.6032081,0,0,[],[],[],1,1,2,4,11,0,0,0,0,0,b
Cable:16138911,Cable:16138910,PEIN,14,11,5,0.3114943,1.0484323,-0.8635572,0,0,[],[],[],1,1,2,3,9,0,0,0,0,0,b
Cable:16138912,Cable:16138911,PEIN,13,10,5,0.3114943,1.0346444,-1.036418,0,0,[],[],[],1,1,2,3,8,0,0,0,0,0,b
Cable:16138915,Cable:16138912,PEIN,7,5,3,0.3114943,1.0146992,-1.0970659,0,0,[],[],[],1,1,1,1,5,0,0,0,0,0,b
Cable:16138916,Cable:16138915,PEIN,5,3,1,0.3114943,1.1941899,-0.4334155,0,0,[],[],[],1,1,1,1,3,0,0,0,0,0,b
Cable:16138917;16138918,Cable:16138916,PEIN,4,3,1,0.3114943,1.1941899,-0.4334155,0,0,[],[],[],1,1,1,1,3,0,0,0,0,0,b
Cable:16138920,Cable:16138797;16138919,PEIN,29,22,10,0.3114943,1.005301,-1.155462,0,0,[],[],[],1,3,6,9,19,0,0,0,0,0,b
Cable:16138925;16138926,Cable:38380246,PEIN,6,2,2,0.3114943,0.8223427,-1.5196499,0,0,[],[],[],0,2,2,2,2,0,0,0,0,0,b
Cable:16138927,Cable:16138839,PEIN,2,1,0,0.3114943,1.6631855,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138928,Cable:16138927,PEIN,1,1,0,0.3114943,1.6631855,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138933;16138934;23941054;23941055,Cable:26335397,PEIN,2,2,1,0.3114943,0.8666994,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138940,Cable:16138775;16138939,PEIN,24,16,7,0.3114943,0.9235896,-0.901148,0,0,[],[],[],0,1,1,2,17,0,0,0,0,0,b
Cable:16138941,Cable:16137011,PEIN,3,2,0,0.3114943,1.8075534,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138942,Cable:16138941,PEIN,2,2,0,0.3114943,1.8075534,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138943,Cable:16138946,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138946,Cable:16138489,PEIN,16,4,0,0.3114943,1.541578,-0.0729978,0,0,[],[],[],0,0,1,2,2,0,0,0,2,0,b
Cable:16138949;16138950;16140122,Cable:16138786,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138954,Cable:16136990;16136992,PEIN,8,1,0,0.3114943,1.4607554,-0.2790474,0,0,[],[],[],0,0,0,0,3,0,0,0,1,0,b
Cable:16138957,Cable:26032118,PEIN,1,1,0,0.3114943,1.0668766,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138958,Cable:16138599,PEIN,59,33,11,0.3114943,0.989171,-0.4429402,0,0,[],[],[],0,2,5,8,32,0,0,0,0,0,b
Cable:16138963,Cable:16138757;16138962,PEIN,4,3,1,0.3114943,0.9788291,-0.4334155,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138964,Cable:16138963,PEIN,3,2,0,0.3114943,1.3526262,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138965,Cable:16138964,PEIN,2,1,0,0.3114943,1.4089537,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138966;16139477,Cable:16138965,PEIN,1,1,0,0.3114943,1.4089537,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138967,Cable:16138723,PEIN,16,8,4,0.3114943,0.97868,-0.9449671,0,0,[],[],[],1,4,6,7,7,0,0,0,0,0,b
Cable:16138968;16139691,Cable:16138723,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138969,Cable:16138683,PEIN,8,4,2,0.3114943,0.9610354,-0.7480802,0,0,[],[],[],1,1,2,2,3,0,0,0,0,0,b
Cable:16138970,Cable:29730044;29730046,PEIN,6,3,1,0.3114943,1.2033246,-0.4334155,0,0,[],[],[],1,1,1,1,3,0,0,0,0,0,b
Cable:16138973,Cable:16137584;16138045,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138975,Cable:16138181,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138998,Cable:16136948,PEIN,10,5,0,0.3114943,1.2760303,-0.0489169,0,0,[],[],[],0,0,1,1,7,0,0,0,0,0,b
Cable:16139000;16139302,Cable:16137046,PEIN,1,1,0,0.3114943,1.2260636,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16139001;16139736,Cable:16137091,PEIN,1,1,0,0.3114943,1.3297254,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139009,Cable:16136856,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139011,Cable:16137973,PEIN,3,3,0,0.3114943,1.1444886,-0.1105381,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16139012,Cable:16138265;27585817,PEIN,20,14,2,0.3114943,1.1087635,-0.0498456,0,0,[],[],[],2,3,4,7,14,0,0,0,0,0,b
Cable:16139012,Cable:16138266,PEIN,20,14,2,0.3114943,1.1087635,-0.0498456,0,0,[],[],[],2,3,4,7,14,0,0,0,0,0,b
Cable:16139047,Main Cable:1,PEIN,1,1,1,0.3114943,0.5199409,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139048,Cable:16138135,PEIN,1,1,1,0.3114943,0.9118216,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139053,Cable:16138131,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,1,2,2,1,0,0,0,0,0,b
Cable:16139054,Cable:16138129,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139056,Cable:16138130,PEIN,1,1,0,0.3114943,1.7887705,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139060,Cable:16138128,PEIN,1,1,0,0.3114943,1.6432685,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139061,Cable:16138141,PEIN,1,1,1,0.3114943,0.795278,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139064,Cable:16138136,PEIN,1,1,0,0.3114943,1.7852203,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139066,Cable:16138139,PEIN,1,1,1,0.3114943,0.6075259,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139067,Main Cable:1,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139068,Cable:16138155;16139004,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139069,Cable:16138155;16139004,PEIN,1,1,0,0.3114943,1.6440777,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139079,Cable:16138140,PEIN,1,1,0,0.3114943,1.7285225,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139080,Cable:16137830,PEIN,1,1,0,0.3114943,0.9550632,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16139081,Cable:16137830,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139082,Cable:16137828,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139084,Cable:16138155;16139004,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139086,Cable:16138132,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16139091,Cable:16138208,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139097,Cable:16137835,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,2,2,1,0,0,0,0,0,b
Cable:16139102,Cable:16137838;16137884;16138214;16138215,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139104;27868743,Cable:16137885;16138990;16138991,PEIN,1,1,1,0.3114943,0.9136514,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16139111,Cable:16138188;16138189,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139121,Cable:16137492;16137493;16137494;16137496,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:16139140,Cable:16137575;16137576,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16139141,Cable:16137628,PEIN,1,0,0,0.3114943,NULL,0,1,1,[8100872],[2],[2014-09-24 12:08:34],0,0,0,0,0,0,0,0,0,0,b
Cable:16139142,Cable:16137629,PEIN,1,1,0,0.3114943,1.3841267,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
